time,journal,doi_info,authors,key words,title,abstract
2024 Apr 28,"Small (Weinheim an der Bergstrasse, Germany)",Small. 2024 Apr 28:e2311835. doi: 10.1002/smll.202311835.,"['Shao, Wenting', 'Sorescu, Dan C', 'Liu, Zhengru', 'Star, Alexander']","['field‐effect transistor', 'machine learning', 'nanotubes', 'opioids', 'sensors']",Machine Learning Discrimination and Ultrasensitive Detection of Fentanyl Using Gold Nanoparticle-Decorated Carbon Nanotube-Based Field-Effect Transistor Sensors.,"The opioid overdose crisis is a global health challenge. Fentanyl, an exceedingly potent synthetic opioid, has emerged as a leading contributor to the surge in opioid-related overdose deaths. The surge in overdose fatalities, particularly due to illicitly manufactured fentanyl and its contamination of street drugs, emphasizes the urgency for drug-testing technologies that can quickly and accurately identify fentanyl from other drugs and quantify trace amounts of fentanyl. In this paper, gold nanoparticle (AuNP)-decorated single-walled carbon nanotube (SWCNT)-based field-effect transistors (FETs) are utilized for machine learning-assisted identification of fentanyl from codeine, hydrocodone, and morphine. The unique sensing performance of fentanyl led to use machine learning approaches for accurate identification of fentanyl. Employing linear discriminant analysis (LDA) with a leave-one-out cross-validation approach, a validation accuracy of 91.2% is achieved. Meanwhile, density functional theory (DFT) calculations reveal the factors that contributed to the enhanced sensitivity of the Au-SWCNT FET sensor toward fentanyl as well as the underlying sensing mechanism. Finally, fentanyl antibodies are introduced to the Au-SWCNT FET sensor as specific receptors, expanding the linear range of the sensor in the lower concentration range, and enabling ultrasensitive detection of fentanyl with a limit of detection at 10.8 fg mL(-1)."
2024 Apr 26,ACS sensors,ACS Sens. 2024 Apr 26;9(4):1957-1966. doi: 10.1021/acssensors.3c02694. Epub 2024 ,"['Wang, Jieyu', 'Shao, Wenting', 'Liu, Zhengru', 'Kesavan, Ganesh', 'Zeng, Zidao', 'Shurin, Michael R', 'Star, Alexander']","[' nanotubes, carbon chemistry', ' transistors, electronic', ' tuberculosis diagnosis blood', ' biosensing techniques methods instrumentation', 'humans', 'mycobacterium tuberculosis isolation & purification', 'antigens, bacterial immunology blood analysis', 'limit of detection', 'acyltransferases', ' bacterial proteins', 'mycobacterium tuberculosis', 'antibody', 'biosensor', 'diagnosis', 'rapid antigen test']",Diagnostics of Tuberculosis with Single-Walled Carbon Nanotube-Based Field-Effect Transistors.,"Tuberculosis (TB) is still threatening millions of people's lives, especially in developing countries. One of the major factors contributing to the ongoing epidemic of TB is the lack of a fast, efficient, and inexpensive diagnostic strategy. In this work, we developed a semiconducting single-walled carbon nanotube (SWCNT)-based field-effect transistor (FET) device functionalized with anti-Mycobacterium tuberculosis antigen 85B antibody (Ab85B) to detect the major M. tuberculosis-secreted antigen 85B (Ag85B). Through optimizing the device fabrication process by evaluating the mass of the antibody and the concentration of the gating electrolyte, our Ab85B-SWCNT FET devices achieved the detection of the Ag85B spiked in phosphate-buffered saline (calibration samples) with a limit of detection (LOD) of 0.05 fg/mL. This SWCNT FET biosensor also showed good sensing performance in biological matrices including artificial sputum and can identify Ag85B in serum after introducing bovine serum albumin (BSA) into the blocking layer. Furthermore, our BSA-blocked Ab85B-SWCNT FET devices can distinguish between TB-positive and -negative clinical samples, promising the application of SWCNT FET devices in point-of-care TB diagnostics. Moreover, the robustness of this SWCNT-based biosensor to the TB diagnosis in blood serum was enhanced by blocking SWCNT devices directly with a glutaraldehyde cross-linked BSA layer, enabling future applications of these SWCNT-based biosensors in clinical testing."
2024 Jan 10,ACS applied materials & interfaces,ACS Appl Mater Interfaces. 2024 Jan 10;16(1):1361-1369. doi: ,"['Zeng, Zidao', 'Islamov, Meiirbek', 'He, Yiwen', 'Day, Brian A', 'Rosi, Nathaniel L', 'Wilmer, Christopher E', 'Star, Alexander']","['mof', 'uio-66', 'uio-67', 'carbon nanotube', 'field-effect transistor', 'opioid metabolite']",Size-Based Norfentanyl Detection with SWCNT@UiO-MOF Composites.,"Single-walled carbon nanotube (SWCNT)@metal-organic framework (MOF) field-effect transistor (FET) sensors generate a signal through analytes restricting ion diffusion around the SWCNT surface. Four composites made up of SWCNTs and UiO-66, UiO-66-NH(2), UiO-67, and UiO-67-CH(3) were synthesized to explore the detection of norfentanyl (NF) using SWCNT@MOF FET sensors with different pore sizes. Liquid-gated FET devices of SWCNT@UiO-67 showed the highest sensing response toward NF, whereas SWCNT@UiO-66 and SWCNT@UiO-66-NH(2) devices showed no sensitivity improvement compared to bare SWCNT. Comparing SWCNT@UiO-67 and SWCNT@UiO-67-CH(3) indicated that the sensing response is modulated by not only the size-matching between NF and MOF channel but also NF diffusion within the MOF channel. Additionally, other drug metabolites, including norhydrocodone (NH), benzoylecgonine (BZ), and normorphine (NM) were tested with the SWCNT@UiO-67 sensor. The sensor was not responding toward NH and or BZ but a similar sensing result toward NM because NM has a similar size to NF. The SWCNT@MOF FET sensor can avoid interference from bigger molecules but sensor arrays with different pore sizes and chemistries are needed to improve the specificity."
2023 Aug 9,ACS applied materials & interfaces,ACS Appl Mater Interfaces. 2023 Aug 9;15(31):37784-37793. doi: ,"['Shao, Wenting', 'Zeng, Zidao', 'Star, Alexander']","[' nanotubes, carbon chemistry', 'limit of detection', 'reproducibility of results', 'transistors, electronic', 'biosensor', 'carbon nanotube', 'fentanyl overdose', 'field-effect transistor', 'norfentanyl', 'opioid']",An Ultrasensitive Norfentanyl Sensor Based on a Carbon Nanotube-Based Field-Effect Transistor for the Detection of Fentanyl Exposure.,"The opioid crisis is a worldwide public health crisis that has affected millions of people. In recent years, synthetic opioids, primarily illicit fentanyl, have become the primary driver of overdose deaths. There is a great need for a highly sensitive, portable, and inexpensive analytical tool that can quickly indicate the presence and relative threat of fentanyl. In this work, we develop a semiconductor enriched (sc-) single-walled carbon nanotube (SWCNT)-based field-effect transistor (FET) biosensor functionalized with norfentanyl antibodies for the sensitive detection of norfentanyl, the primary inactive metabolite of fentanyl, in urine samples. Different sensor configurations were explored in order to obtain the most optimized sensing results. Moreover, by employing the ""reduced"" antibody, we achieved orientated immobilization of the norfentanyl antibody and thus brought the antigen-antibody interaction closer to the sensor surface, further improving the sensitivity. The reported norfentanyl biosensors have a limit of detection in the fg/mL region in both calibration samples and synthetic urine samples, showing ultrasensitivity and high reliability."
2022 Oct 28,ACS applied nano materials,ACS Appl Nano Mater. 2022 Oct 28;5(10):13685-13696. doi: 10.1021/acsanm.1c03245. ,"['Burkert, Seth C', 'He, Xiaoyun', 'Shurin, Galina V', 'Nefedova, Yulia', 'Kagan, Valerian E', 'Shurin, Michael R', 'Star, Alexander']","['cancer therapy', 'carbon nanomaterials', 'drug delivery system', 'myeloid-derived suppressor cells', 'nitrogen-dopants']",Nitrogen-Doped Carbon Nanotube Cups for Cancer Therapy.,"Carbon nanomaterials have attracted significant attention for a variety of biomedical applications including sensing and detection, photothermal therapy, and delivery of therapeutic cargo. The ease of chemical functionalization, tunable length scales and morphologies, and ability to undergo complete enzymatic degradation make carbon nanomaterials an ideal drug delivery system. Much work has been done to synthesize carbon nanomaterials ranging from carbon dots, graphene, and carbon nanotubes to carbon nanocapsules, specifically carbon nanohorns or nitrogen-doped carbon nanocups. Here, we analyze specific properties of nitrogen-doped carbon nanotube cups which have been designed and utilized as drug delivery systems with the focus on the loading of these nanocapsules with specific therapeutic cargo and the targeted delivery for cancer therapy. We also summarize our targeted synthesis of gold nanoparticles on the open edge of nitrogen-doped carbon nanotube cups to create loaded and sealed nanocarriers for the delivery of chemotherapeutic agents to myeloid regulatory cells responsible for the immunosuppressive properties of the tumor microenvironment and thus tumor immune escape."
2022 Mar 8,Analytical chemistry,Anal Chem. 2022 Mar 8;94(9):3849-3857. doi: 10.1021/acs.analchem.1c04755. Epub ,"['Liu, Zhengru', 'Bian, Long', 'Yeoman, Carl J', 'Clifton, G Dennis', 'Ellington, Joanna E', 'Ellington-Lawrence, Rayne D', 'Borgogna, Joanna-Lynn C', 'Star, Alexander']","['algorithms', 'discriminant analysis', 'female', 'humans', ' nanotubes, carbon', 'support vector machine', ' vaginosis, bacterial diagnosis microbiology']",Bacterial Vaginosis Monitoring with Carbon Nanotube Field-Effect Transistors.,"The ability to rapidly and reliably screen for bacterial vaginosis (BV) during pregnancy is of great significance for maternal health and pregnancy outcomes. In this proof-of-concept study, we demonstrated the potential of carbon nanotube field-effect transistors (NTFET) in the rapid diagnostics of BV with the sensing of BV-related factors such as pH and biogenic amines. The fabricated sensors showed good linearity to pH changes with a linear correlation coefficient of 0.99. The pH sensing performance was stable after more than one month of sensor storage. In addition, the sensor was able to classify BV-related biogenic amine-negative/positive samples with machine learning, utilizing different test strategies and algorithms, including linear discriminant analysis (LDA), support vector machine (SVM), and principal component analysis (PCA). The biogenic amine sample status could be well classified using a soft-margin SVM model with a validation accuracy of 87.5%. The accuracy could be further improved using a gold gate electrode for measurement, with accuracy higher than 90% in both LDA and SVM models. We also explored the sensing mechanisms and found that the change in NTFET off current was crucial for classification. The fabricated sensors successfully detect BV-related factors, demonstrating the competitive advantage of NTFET for point-of-care diagnostics of BV."
2022 Mar 1,Analytical chemistry,Anal Chem. 2022 Mar 1;94(8):3565-3573. doi: 10.1021/acs.analchem.1c04661. Epub ,"['Liu, Zhengru', 'Shurin, Galina V', 'Bian, Long', 'White, David L', 'Shurin, Michael R', 'Star, Alexander']","['algorithms', 'animals', 'discriminant analysis', 'machine learning', ' nanotubes, carbon', 'support vector machine']",A Carbon Nanotube Sensor Array for the Label-Free Discrimination of Live and Dead Cells with Machine Learning.,"Developing robust cell recognition strategies is important in biochemical research, but the lack of well-defined target molecules creates a bottleneck in some applications. In this paper, a carbon nanotube sensor array was constructed for the label-free discrimination of live and dead mammalian cells. Three types of carbon nanotube field-effect transistors were fabricated, and different features were extracted from the transfer characteristic curves for model training with linear discriminant analysis (LDA) and support-vector machines (SVM). Live and dead cells were accurately classified in more than 90% of samples in each sensor group using LDA as the algorithm. The recursive feature elimination with cross-validation (RFECV) method was applied to handle the overfitting and optimize the model, and cells could be successfully classified with as few as four features and a higher validation accuracy (up to 97.9%) after model optimization. The RFECV method also revealed the crucial features in the classification, indicating the participation of different sensing mechanisms in the classification. Finally, the optimized LDA model was applied for the prediction of unknown samples with an accuracy of 87.5-93.8%, indicating that live and dead cell samples could be well-recognized with the constructed model."
2022 Jan 12,ACS applied materials & interfaces,ACS Appl Mater Interfaces. 2022 Jan 12;14(1):1684-1691. doi: ,"['Shao, Wenting', 'Shurin, Galina V', 'He, Xiaoyun', 'Zeng, Zidao', 'Shurin, Michael R', 'Star, Alexander']","['biocompatible materials  chemistry', ' biosensing techniques', 'cerebrospinal fluid leak  diagnosis', 'humans', 'materials testing', 'nanotubes, carbon  chemistry', 'transferrin  analysis cerebrospinal fluid', 'antibody', 'beta2-transferrin', 'biosensor', 'diagnostic test', 'graphene', 'neurosurgery']",Cerebrospinal Fluid Leak Detection with a Carbon Nanotube-Based Field-Effect Transistor Biosensing Platform.,"Cerebrospinal fluid (CSF) leakage may lead to life-threatening complications if not detected promptly. However, gel electrophoresis, the gold-standard test for confirming CSF leakage by detecting beta2-transferrin (β2-Tf), requires 3-6 h and is labor-intensive. We developed a new β2-Tf detection platform for rapid identification of CSF leakage. The three-step design, which includes two steps of affinity chromatography and a rapid sensing step using a semiconductor-enriched single-walled carbon nanotube field-effect transistor (FET) sensor, circumvented the lack of selectivity that antitransferrin antibody exhibits for transferrin isoforms and markedly shortened the detection time. Furthermore, three different sensing configurations for the FET sensor were investigated for obtaining the optimal β2-Tf sensing results. Finally, body fluid (CSF and serum) tests employing our three-step strategy demonstrated high sensitivity, suggesting its potential to be used as a rapid diagnostic tool for CSF leakage."
2021 Jun 2,Journal of the American Chemical Society,J Am Chem Soc. 2021 Jun 2;143(21):8022-8033. doi: 10.1021/jacs.1c01673. Epub 2021 ,"['White, David L', 'Day, Brian A', 'Zeng, Zidao', 'Schulte, Zachary M', 'Borland, Noah R', 'Rosi, Nathaniel L', 'Wilmer, Christopher E', 'Star, Alexander']",[],Size Discrimination of Carbohydrates via Conductive Carbon Nanotube@Metal Organic Framework Composites.,"Traditional chemical sensing methodologies have typically relied on the specific chemistry of the analyte for detection. Modifications to the local environment surrounding the sensor represent an alternative pathway to impart selective differentiation. Here, we present the hybridization of a 2-D metal organic framework (Cu(3)(HHTP)(2)) with single-walled carbon nanotubes (SWCNTs) as a methodology for size discrimination of carbohydrates. Synthesis and the resulting conductive performance are modulated by both mass loading of SWCNTs and their relative oxidation. Liquid gated field-effect transistor (FET) devices demonstrate improved on/off characteristics and differentiation of carbohydrates based on molecular size. Glucose molecule detection is limited to the single micromolar concentration range. Molecular Dynamics (MD) calculations on model systems revealed decreases in ion diffusivity in the presence of different sugars as well as packing differences based on the size of a given carbohydrate molecule. The proposed sensing mechanism is a reduction in gate capacitance initiated by the filling of the pores with carbohydrate molecules. Restricting diffusion around a sensor in combination with FET measurements represents a new type of sensing mechanism for chemically similar analytes."
2021 Apr 7,ACS applied materials & interfaces,ACS Appl Mater Interfaces. 2021 Apr 7;13(13):15482-15489. doi: ,"['Zeng, Zidao', 'Sorescu, Dan C', 'White, David L', 'Hwang, Sean I', 'Shao, Wenting', 'He, Xiaoyun', 'Schulte, Zachary M', 'Rosi, Nathaniel L', 'Star, Alexander']","['density functional theory', 'graphene', 'metal−organic frameworks', 'organophosphorus compounds', 'sensors']","Heterogeneous Growth of UiO-66-NH(2) on Oxidized Single-Walled Carbon Nanotubes to Form ""Beads-on-a-String"" Composites.","In this work, we demonstrate a facile synthesis of UiO-66-NH(2) metal-organic framework (MOF)/oxidized single-walled carbon nanotubes (ox-SWCNTs) composite at room temperature. Acetic acid (HAc) was used as a modulator to manipulate the morphology of the MOF in these composites. With a zirconium oxide cluster (Zr) to 2-aminoteraphthalate linker (ATA) 1:1.42 ratio and acetic acid modulator, we achieved predominately heterogeneous MOF growth on the sidewalls of CNTs. Understanding the growth mechanism of these composites was facilitated by conducting DFT calculations to investigate the interactions between ox-SWCNTs and the MOF precursors. The synthesized composites combine both microporosity of the MOF and electrical conductivity of the SWCNTs. Gas sensing tests demonstrated higher response for UiO-66-NH(2)/ox-SWCNT hybrid toward dry air saturated with dimethyl methylphosphonate (DMMP) vapor compared to oxidized single-walled carbon nanotubes (ox-SWCNTs) alone."
2021 Mar 26,ACS sensors,ACS Sens. 2021 Mar 26;6(3):871-880. doi: 10.1021/acssensors.0c01973. Epub 2021 ,"['Hwang, Sean I', 'Chen, Hou-Yu', 'Fenk, Courtney', 'Rothfuss, Michael A', 'Bocan, Kara N', 'Franconi, Nicholas G', 'Morgan, Gregory J', 'White, David L', 'Burkert, Seth C', 'Ellis, James E', 'Vinay, Miranda L', 'Rometo, David A', 'Finegold, David N', 'Sejdic, Ervin', 'Cho, Sung Kwon', 'Star, Alexander']","['acetone', 'breath tests', 'humans', 'ketone bodies', ' nanotubes, carbon', 'titanium', 'cnt', 'acetone', 'breath analysis', 'breathalyzer', 'chemiresistor', 'gas sensor', 'ketogenic diet', 'ketosis']",Breath Acetone Sensing Based on Single-Walled Carbon Nanotube-Titanium Dioxide Hybrids Enabled by a Custom-Built Dehumidifier.,"Acetone is a metabolic byproduct found in the exhaled breath and can be measured to monitor the metabolic degree of ketosis. In this state, the body uses free fatty acids as its main source of fuel because there is limited access to glucose. Monitoring ketosis is important for type I diabetes patients to prevent ketoacidosis, a potentially fatal condition, and individuals adjusting to a low-carbohydrate diet. Here, we demonstrate that a chemiresistor fabricated from oxidized single-walled carbon nanotubes functionalized with titanium dioxide (SWCNT@TiO(2)) can be used to detect acetone in dried breath samples. Initially, due to the high cross sensitivity of the acetone sensor to water vapor, the acetone sensor was unable to detect acetone in humid gas samples. To resolve this cross-sensitivity issue, a dehumidifier was designed and fabricated to dehydrate the breath samples. Sensor response to the acetone in dried breath samples from three volunteers was shown to be linearly correlated with the two other ketone bodies, acetoacetic acid in urine and β-hydroxybutyric acid in the blood. The breath sampling and analysis methodology had a calculated acetone detection limit of 1.6 ppm and capable of detecting up to at least 100 ppm of acetone, which is the dynamic range of breath acetone for someone with ketosis. Finally, the application of the sensor as a breath acetone detector was studied by incorporating the sensor into a handheld prototype breathalyzer."
